branch_slug,branch_name,branch_name_ar,branch_display_name,branch_display_name_ar,branch_address,branch_address_ar,phone_primary,phone_secondary,landline,whatsapp,category,item,variant,price_sar
al-samer,Al Samer,السامر,World Taza Al Samer,عالم طازة السامر,"Al Samer District, opposite Al Rafidi Hall, Jeddah",حي السامر (مقابل قاعة الرفيدي)، جدة,+966 53 700 6405,,,966537006405,Taza Broast,Dynamate Shrimp Fries,regular,12
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Grill,Kabab Chicken,regular,9
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Grill,Kabab Beef,regular,9
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Grill,Ausal Laham,regular,9
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Grill,Ausal Chicken,regular,9
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Grill,Mabshur Beef,regular,9
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Grill,Mabshur Chicken,regular,9
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Grill,Ausal Fish,regular,9
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Grill,Grilled Shrimp,regular,9
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Grill,Beef Kabab,regular,22
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Grill,Chicken Kabab,regular,22
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Grill,Beef Mabshur,regular,22
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Grill,Chicken Mabshur,regular,22
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Grill,Samman,regular,24
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Grill,Reesh,regular,40
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Grill,Ausal Fish Plate,regular,22
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Grill,Grilled Shrimp Plate,regular,26
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Grill,Grilled Chicken,half,17
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Grill,Grilled Chicken,full,34
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Grill,Ausal Beef,regular,22
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Grill,Mixed Kilo,regular,88
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Grill,Sheesh Taouk,regular,22
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Platters,Special Platter,small,135
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Platters,Special Platter,medium,150
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Platters,Special Platter,large,170
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Platters,Guests Platter,small,190
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Platters,Guests Platter,medium,220
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Platters,Guests Platter,large,240
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Appetizers,Hummus,small,5
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Appetizers,Hummus,medium,8
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Appetizers,Hummus,large,15
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Appetizers,Mutabbal,small,5
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Appetizers,Mutabbal,medium,8
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Appetizers,Mutabbal,large,15
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Appetizers,Tabbouleh,small,5
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Appetizers,Tabbouleh,medium,8
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Appetizers,Tabbouleh,large,15
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Appetizers,Baba Ghanouj,small,5
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Appetizers,Baba Ghanouj,medium,8
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Appetizers,Baba Ghanouj,large,15
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Appetizers,Russian Salad,small,5
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Appetizers,Russian Salad,medium,8
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Appetizers,Russian Salad,large,15
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Appetizers,Laban Salad,small,5
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Appetizers,Laban Salad,medium,8
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Appetizers,Laban Salad,large,15
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Appetizers,Mixed Appetizers,small,15
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Appetizers,Mixed Appetizers,large,28
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Appetizers,Grape Leaves,small,12
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Appetizers,Grape Leaves,large,24
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Broast,Broast Chicken,regular,19
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Broast,Chicken Nuggets,regular,18
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Broast,Shrimp Broast,regular,23
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Broast,Chicken Strips,regular,18
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Broast,Kids Meal,regular,18
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Broast,Fish Fillet,regular,19
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Sides,Potato Cheese,regular,10
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Sides,Potato Rings,regular,8
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Sides,Chicken Popcorn,regular,8
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Sides,Potato Wedges,regular,10
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Sides,French Fries,small,6
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Sides,French Fries,medium,8
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Sides,French Fries,large,14
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Sides,Onion Rings,regular,7
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Sides,Coleslaw Salad,regular,4
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Special Sauces,Garlic Sauce,regular,1
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Special Sauces,Garlic Spicy,regular,1.5
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Special Sauces,Cocktail,regular,2
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Special Sauces,Cheese,regular,2
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Special Sauces,Dynamic Sauce,regular,2
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Burger,Chicken / Beef Burger,sandwich,6
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Burger,Chicken / Beef Burger,meal,13
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Burger,Chicken / Beef Burger Jumbo,sandwich,9
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Burger,Chicken / Beef Burger Jumbo,meal,16
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Burger,Chicken / Beef Burger Double,sandwich,13
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Burger,Chicken / Beef Burger Double,meal,20
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Burger,Zinger Burger,sandwich,10
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Burger,Zinger Burger,meal,17
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Burger,Zinger Burger Double,sandwich,16
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Burger,Zinger Burger Double,meal,22
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Burger,Fish Burger,sandwich,8
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Burger,Fish Burger,meal,15
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Burger,Shrimp Burger,sandwich,10
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Burger,Shrimp Burger,meal,17
abraq-ar-rughamah,Abraq Ar Rughamah,أبرق الرغامة,World Taza Abraq Ar Rughamah,عالم طازة أبرق الرغامة,"King Abdullah Road, Abraq Ar Rughamah District, Jeddah",طريق الملك عبدالله، حي أبرق الرغامة، جدة,+966 53 070 6128,,,966530706128,Taza Broast,Dynamate Shrimp Fries,regular,12
